year,codigoconvocatoria,descripcion_item,estado_item,monto_referencial_item,monto_adjudicado_item,moneda,fecha_convocatoria,fecha_buenapro,fecha_consentimiento_bp,tipoprocesoseleccion,objetocontractual,entidad_departamento,entidad,f_convo_buenapro,f_buenapro_consentimiento
2018,474137,"EJECUCION DE LA OBRA CREACION DE LA COMPA¿IA DE BOMBEROS EN LA ASOCIACION DE VIVIENDA CRUCE LA JOYA - LOS ROSALES, DISTRITO DE LA JOYA - AREQUIPA - AREQUIPA",Contratado,6450002.68,6450002.68,Soles,2018-08-10,2018-09-29,2018-10-02,Licitación Pública,Obra,AREQUIPA,MUNICIPALIDAD DISTRITAL LA JOYA,50,3
2018,502520,EJECUCION DE OBRA : MEJOAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO NIVEL INICIAL EN 03 INSTITUCIONES EDUCATIVAS EN LA CIUDAD DE PUEBLO NUEVO,Contratado,5748383.91,5564435.62,Soles,2018-10-25,2018-12-29,2019-02-07,Licitación Pública,Obra,LAMBAYEQUE,MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - FERRENAFE,65,40
2018,493866,UNIFORME DE DAMAS,Consentido,5318630.0,5107000.0,Soles,2018-03-09,2018-11-16,2018-11-20,Licitación Pública,Bien,LIMA,MINISTERIO PUBLICO,252,4
2018,453955,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN EL NIVEL INICIAL Y PRIMARIA DE LA I.E. N 14777 BARRIO BUENOS AIRES, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA.",Contratado,5639709.43,5639709.43,Soles,2018-06-20,2018-08-15,2018-08-15,Licitación Pública,Obra,PIURA,GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,56,0
2018,497703,"RECUPERACION DEL SERVICIO DE TRANSITABILIDAD DEL CAMINO VECINAL - 19.5 KM EN EMP. PE - 09 DE OCTUBRE - WIRACOCHAPAMPA - PUMAPAMPA - PUENTE PIEDRA - MARCOCHUGO - CASUMACA - QUEBRADA HONDA - COMADAY - MARCABAL, DISTRITOS HUAMACHUCO Y MARCABAL, PROVINCIA S¿NCHEZ CARRI¿N - LA LIBERTAD",Contratado,23651402.24,23651402.24,Soles,2018-12-06,2018-12-19,2018-12-28,Procedimiento Especial de Contratación,Obra,LA LIBERTAD,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,13,9
2018,454872,CREACION DEL SERVICIO DE PROTECCION EN LA TERCERA TORRENTERA TRAMO PUENTE DOLORES HASTA EL PASAJE 1 URBANIZACION SANTA.,Contratado,5295793.24,5255555.0,Soles,2018-06-18,2018-08-22,2018-08-22,Licitación Pública,Obra,AREQUIPA,MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,65,0
2018,426016,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA:¿MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVO ESCOLARIZADO DEL NIVEL INICIAL EN LAS LOCALIDADES DE HUARAHUARA, CUYUNI, CCOPI BAJO, CACHIRA, QUISINSAYA Y CHICHINA, DISTRITOS DE CCATCA, PROVINCIA DE Q",Contratado,11159215.94,11159215.94,Soles,2018-01-31,2018-04-02,2018-04-10,Licitación Pública,Obra,CUSCO,MUNICIPALIDAD DISTRITAL DE CCATCCA,61,8
2018,476651,"CONSTRUCCION DE LA VIA COSTA VERDE TRAMO: RAFAEL ESCARDO-JR VIRU, DISTRITO DE SAN MIGUEL LIMA-LIMA",Consentido,287398848.48,287398848.48,Soles,2018-08-07,2019-02-13,2019-02-14,Convenio,Obra,LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,190,1
2018,494568,EJECUCION DE OBRA MEJORAMIENTO DE LA CARRETERA AZANGARO (EMP.PU-113) SAN JUAN DE SALINAS Y CHUPA PROVINCIA DE AZANGARO -PUNO TRAMO II KM 09+000 (DESVIO SAN JUAN DE SALINAS ) A KM 17+000 (CURAYLLU),Contratado,13494702.91,13494702.91,Soles,2018-09-17,2018-12-13,2018-12-26,Licitación Pública,Obra,PUNO,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,87,13
2018,457497,CONTRATACI¿N DEL SERVICIO DE IMPLEMENTACION DE M¿DULOS TEMPORALES DE SANEAMIENTO PARA ABASTECIMIENTO DE AGUA (AGUA DE LLUVIA) Y DISPOSICI¿N SANITARIA DE EXCRETAS EN EL MARCO DE LA DECLARATORIA DE ESTADO DE EMERGENCIA EN 14 COMUNIDADES NATIVAS DE LOS DISTRITOS DE URARINAS Y PARINARI DE LA PROVINCIA Y DEPARTAMENTO DE LORETO,Contratado,20381673.5,20381673.5,Soles,2018-07-06,2018-07-06,2018-07-07,Contratación Directa,Servicio,LIMA,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,0,1
2018,473682,EJECUCI¿N DE OBRA MEJORAMIENTO AMPLIACI¿N DEL SERV DE AGUA POTABLE ALCANTARILLADO Y TRAT DE AGUAS RESIDUALES EN LA LOCALIDAD VILLA VIRGEN,Contratado,10379735.0,10370709.07,Soles,2018-09-07,2018-10-23,2018-11-05,Licitación Pública,Obra,CUSCO,MUNICIPALIDAD DISTRITAL VILLA VIRGEN,46,13
2018,460915,"SERVICIO DE INTERMEDIACION LABORAL PARA EL DESARROLLO DE ACTIVIDADES DE CARACTER COMPLEMENTARIAS, ESPECIALIZADAS Y TEMPORALES",Contratado,8577349.15,8440798.5,Soles,2018-07-20,2018-08-28,2018-09-12,Concurso Público,Servicio,JUNIN,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD DEL CENTRO SA ELECTROCENTRO S.A.,39,15
2018,465106,"EJECUCI¿N DE OBRA: ""MEJORAMIENTO Y AMPLIACI¿N DEL SERVICIO DE PROTECCI¿N Y CONTROL DE INUNDACIONES DESDE EL SECTOR MIGUEL GRAU HASTA EL SECTOR ANCHIHUAY, AMBAS M¿RGENES DEL R¿O KIMBIRI, DISTRITO DE KIMBIRI - LA CONVENCI¿N - CUSCO"".",Contratado,11711358.98,11711358.98,Soles,2018-08-07,2018-09-12,2018-09-12,Licitación Pública,Obra,CUSCO,MUNICIPALIDAD DISTRITAL DE KIMBIRI,36,0
2018,491153,Ejecuci¿n de la obra: ¿Esquema Anexo 22 - Pampa Jicamarca de Canto Grande - Sectorizaci¿n y Ampliaci¿n de los Sistemas de Agua Potable y Alcantarillado - Distrito de San Antonio de Huarochiri¿ SNIP 135337 - C¿DIGO ¿NICO 2399586,Contratado,291963186.8,288539511.68,Soles,2018-06-22,2018-12-06,2018-12-17,Licitación Pública,Obra,LIMA,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,167,11
2018,466781,MEJORAMIENTO DE TROCHA CARROZABLE LOCUTO ¿ DIOS NOS MIRE A NIVEL DE AFIRMADO ENTRE LA PROGRESIVA 0+000 HASTA LA PROGRESIVA 25+290 DE LA ZONA MARGEN IZQUIERDA DEL DISTRITO DE TAMBOGRANDE ¿ PIURA ¿ PIURA¿. CODIGO SNIP N¿ 2105236,Contratado,18745240.01,18745240.01,Soles,2018-08-13,2018-08-23,2018-09-04,Procedimiento Especial de Contratación,Obra,PIURA,MUNICIPALIDAD DISTRITAL DE TAMBOGRANDE,10,12
2018,525097,Seguridad y Vigilancia - Red Asistencial Tarapoto,Contratado,8348505.91,5086890.0,Soles,2018-10-15,2019-06-03,2019-06-14,Concurso Público,Servicio,LIMA,SEGURO SOCIAL DE SALUD,231,11
2018,454058,"CREACION DE PISTAS Y VEREDAS EN EL AA.HH. P.I. ZAPALLAL ALTO ¿ SECTOR LOMAS DE ZAPALLAL, DISTRITO DE PUENTE PIEDRA ¿ LIMA - LIMA¿ - SNIP 326208",Contratado,6627684.51,6627684.51,Soles,2018-06-20,2018-08-07,2018-08-07,Licitación Pública,Obra,LIMA,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,48,0
2018,495412,"Ejecuci¿n de la Obra del Expediente T¿cnico de la Obra: Creaci¿n de los Servicios B¿sicos de Agua Potable y Alcantarillado en los AA. HH. Miraflores y Ciudad de la Juventud del Promuvi XI Distrito y Provincia de Ilo, Moquegua",Contratado,6766546.98,6090083.09,Soles,2018-09-21,2018-12-11,2018-12-12,Licitación Pública,Obra,MOQUEGUA,MUNICIPALIDAD PROVINCIAL DE ILO,81,1
2018,462189,EJECUCION DE OBRA,Contratado,11395615.88,11395615.88,Soles,2018-07-25,2018-09-04,2018-09-05,Licitación Pública,Obra,AYACUCHO,MUNICIPALIDAD DISTRITAL DE PACAYCASA,41,1
2018,465954,SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS EN EL DEPARTAMENTO DE  LA LIBERTAD 2,Contratado,8599673.16,8568813.76,Soles,2018-08-09,2018-11-05,2018-11-06,Concurso Público,Servicio,LIMA,FONDO INTANGIBLE SOLIDARIO DE SALUD,88,1
2018,507829,SERVICIO DE CONSERVACI¿N PARA LA RECUPERACI¿N Y/O REPOSICI¿N DE LA INFRAESTRUCTURA VIAL: PAQUETE 4 TRAMO 1: EMP. PE - 3N (HUACASCHUQUE) ¿ LACABAMBA- DV. CONCHUCOS- PAMPAS- CONSUZO- L.D LA LIBERTAD (LI-115 A PAMPA EL C¿NDOR) TRAMO 0+000 A 59+000 (L= 59.00 KM) TRAMO 2: EMP. PE - 3N (DV. ESTACI¿N QUIROZ) ¿ GALGADA- EL COLOQUE- ALLAYMUCHA- EMP. PE-3N (PALLASCA) (L= 52.60 KM).,Contratado,28105080.32,26699186.95,Soles,2018-11-20,2019-03-22,2019-03-29,Procedimiento Especial de Contratación,Servicio,LIMA,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,122,7
2018,556943,SERVICIO DE HEMODIALIS CONVENCIONAL AMBULARORIA SIN REUSO  - SULLANA 1,Contratado,7501150.8,7501150.8,Soles,2018-12-21,2019-10-15,2019-10-16,Concurso Público,Servicio,LIMA,SEGURO SOCIAL DE SALUD,298,1
2018,470557,PROVISI¿N DE LICENCIAS IBM SPECTRUM PROTECT O EQUIVALENTE,Contratado,5989725.0,5982565.19,Soles,2018-08-24,2018-10-23,2018-10-24,Licitación Pública,Bien,LIMA,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,60,1
2018,490006,ADQUISICI¿N DE KIT PARA CARGA VIRAL VIH - 1 TIEMPO REAL (INCLUYE COMPONENTES Y CONSUMIBLES) POR 96 DETERMINACIONES,Contratado,7846848.0,7846159.68,Soles,2018-11-06,2018-11-06,2018-11-07,Contratación Directa,Bien,LIMA,CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD,0,1
2018,462854,"EJECUCION DE OBRA: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION SECUNDARIA DEL COLEGIO NACIONAL INDUSTRIAL HERMILIO VALDIZAN, DISTRITO DE HUANUCO, PROVINCIA DE HUANUCO, REGION HUANUCO",Contratado,17793577.04,17793577.04,Soles,2018-07-26,2018-10-22,2018-11-06,Licitación Pública,Obra,HUANUCO,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,88,15
2018,506752,SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS LIMA METROPOLITANA NORTE 1,Contratado,8714924.4,8713504.8,Soles,2018-12-28,2019-02-04,2019-02-05,Adjudicación Simplificada,Servicio,LIMA,FONDO INTANGIBLE SOLIDARIO DE SALUD,38,1
2018,459002,TUBERIA PERFILADA DE PVC D=1.80 M.,Contratado,6526800.0,6523200.0,Soles,2018-07-10,2018-08-29,2018-09-03,Licitación Pública,Bien,AREQUIPA,GOBIERNO REGIONAL DE AREQUIPA Sede Central,50,5
2018,481127,"MEJORAMIENTO Y AMPLIACI¿N DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO RURAL DE LOS CASERIOS DE AGUA BLANCA Y MUYOC, DISTRITO DE SOROCHUCO, PROVINCIA DE CELENDIN, CAJAMARCA",Contratado,5493386.92,5493386.92,Soles,2018-07-30,2018-12-11,2018-12-11,Licitación Pública,Obra,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE SOROCHUCO,134,0
2018,483312,"EJECUCI¿N DE OBRA: MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL C.P HUAYRASITANA Y COMUNIDADES EL LIRIO Y EL MIRADOR, DISTRITO DE CHALAMARCA - CHOTA - CAJAMARCA",Contratado,11040484.59,11036354.59,Soles,2018-10-12,2018-12-13,2018-12-26,Licitación Pública,Obra,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE CHALAMARCA,62,13
2018,477868,"EJECUCI¿N DE OBRA DENOMINACI¿N INSTALACI¿N DE LAS REDES DE AGUA POTABLE, ALCANTARILLADO Y CONEXIONES DOMICILIARIAS DEL PROGRAMA MUNICIPAL DE VIVIENDA PROMUVI I DEL DISTRITO EL ALGARROBAL, PROV. DE ILO REGI¿N MOQUEGUA",Contratado,15895656.18,15895565.18,Soles,2018-08-10,2018-11-15,2018-11-28,Licitación Pública,Obra,MOQUEGUA,MUNICIPALIDAD DISTRITAL DE EL ALGARROBAL,97,13
2018,481568,SERVICIO PARA LA OPERACION DE LAS CENTRALES DE GENERACION BAJO LA SUPERVISION DE HIDRANDINA   UNIDAD DE CONTROL DE OPERACIONES TRUJILLO,Contratado,5914710.44,5689400.0,Soles,2018-10-05,2019-01-14,2019-01-15,Concurso Público,Servicio,LA LIBERTAD,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA,101,1
2018,481490,"Servicio de supervisi¿n de la gesti¿n, mejoramiento y conservaci¿n vial por niveles de servicio del corredor vial: Cutervo - Socota - San Andr¿s - Santo Tom¿s - Pimpingos - Cuyca",Contratado,17827103.13,16044392.83,Soles,2018-08-15,2018-10-22,2018-10-30,Adjudicación Simplificada,Servicio,LIMA,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),68,8
2018,459102,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA MEJORAMIENTO Y AMPLIACI¿N DEL CAMINO VECINAL INGATA - URAY INGATA CHAMACA, DISTRITO DE CHAMACA - CHUMBIVILCAS CUSCO",Contratado,13793731.23,13793731.23,Soles,2018-07-11,2018-08-14,2018-08-15,Licitación Pública,Obra,CUSCO,MUNICIPALIDAD DISTRITAL DE CHAMACA,34,1
2018,489430,EJECUCI¿N DE OBRA AMPLIACI¿N DE REDES PRIMARIAS Y SECUNDARIAS DE 30 AA.HH. EN LAS PROVINCIAS DE AREQUIPA Y CAMANA,Contratado,10589615.79,10538614.02,Soles,2018-11-05,2019-01-14,2019-01-25,Licitación Pública,Obra,AREQUIPA,SOCIEDAD ELECTRICA DEL SUR OESTE S.A.,70,11
2018,486267,"CONTRATACION DE LA EJECUCION DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE AGUA E INSTALACION DEL SERVICIO DESAGUE DE LAS LOCALIDADES DE HUARICOCHA, HUISHIN, CRUZ BLANCA Y RAHUA, CENTRO POBLADO DE HUISHIN, DISTRITO DE CHAVIN DE HUANTAR - HUARI - ANCASH. -",Contratado,5830392.86,5830392.86,Soles,2018-10-22,2018-11-30,2018-11-30,Licitación Pública,Obra,ANCASH,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,39,0
2018,430765,"EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LOS NIVELES PRIMARIA Y SECUNDARIA DE LA I.E. NRO 40068 EN EL SECTOR EL RAMAL, DISTRITO DE LA JOYA - AREQUIPA - AREQUIPA",Contratado,6673854.86,6673854.86,Soles,2018-03-01,2018-04-20,2018-05-04,Licitación Pública,Obra,AREQUIPA,MUNICIPALIDAD DISTRITAL LA JOYA,50,14
2018,471020,SERVICIO DE CONSERVACI¿N PARA LA RECUPERACI¿N Y/O REPOSICI¿N DE LA INFRAESTRUCTURA VIAL: PAQUETE - 5: PE-16: EMP. PE-1N (DV. CONOCOCHA) ¿ CHASQUITAMBO ¿ CONOCOCHA Y PE-3N: HUARAZ - CARAZ,Contratado,64916259.3,51933007.44,Soles,2018-08-27,2018-09-14,2018-09-20,Procedimiento Especial de Contratación,Servicio,LIMA,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,18,6
2018,491820,"Servicio de limpieza general para la Sede Elizalde, agencias, oficinas especiales, lobbies y cajeros de Lima y Callao del Banco de la Naci¿n",Contratado,19690072.92,16722019.24,Soles,2018-11-12,2019-01-15,2019-01-28,Concurso Público,Servicio,LIMA,BANCO DE LA NACION,64,13
2018,454054,"EJECUCI¿N DE LA OBRA ¿MEJORAMIENTO DEL CAMINO VECINAL LA PALMA - CONCHAN - LA LEGUA - TACABAMBA - CHUGUR - ANGUIA - RODEOPAMPA - GUINEAMAYO, DISTRITOS DE CONCHAN - TACABAMBA-ANGUIA, CHOTA-CAJAMARCA DISTRITO DE ANGUIA - PROVINCIA DE CHOTA - DEPARTAMENTO DE CAJAMARCA¿, TRAMO I GUINEAMAYO ¿ RODEOPAMPA ¿ ANGUIA - CHUGUR SNIP 2407900",Contratado,23305754.09,23305754.09,Soles,2018-06-20,2018-07-25,2018-07-30,Licitación Pública,Obra,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE ANGUIA,35,5
2018,517330,"SERVICIO DE RECOLECCI¿N , TRANSPORTE Y DISPOSICI¿N FINAL DE RESIDUOS S¿LIDOS",Contratado,11571380.73,11359450.68,Soles,2018-07-25,2019-04-23,2019-04-23,Concurso Público,Servicio,LIMA,MUNICIPALIDAD DISTRITAL DE SURQUILLO,272,0
2018,480907,"EJECUCI¿N DEL SALDO DE OBRA ADECUACI¿N, MEJORAMIENTO Y SUSTITUCION DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. FRANCISCO IRAZOLA -SATIPO - JUNIN - JUNIN",Contratado,22154162.9,22144000.0,Soles,2018-03-19,2018-10-11,2018-10-24,Licitación Pública,Obra,LIMA,PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED,206,13
2018,498140,GUANTE PARA EXAMEN DESCARTABLE TALLA  M,Contratado,7012499.0,6688845.2,Nuevos Soles,2018-12-07,2019-03-14,2019-03-26,Subasta Inversa Electrónica,Bien,LIMA,CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD,97,12
2018,473968,"SERVICO DE ACTIVIDADES COMERCIALES DEL AREA DE FACTURACION EN LAS UNIDADES DE NEGOCIO: AYACUCHO, HUANCAVELICA, HUANCAYO, VALLE MANTARO, TARMA, SELVA CENTRAL, CERRO DE PASCO, HUANUCO Y TINGO MARIA",Contratado,25900990.07,23912365.8,Soles,2018-09-13,2018-11-10,2018-11-22,Concurso Público,Servicio,JUNIN,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD DEL CENTRO SA ELECTROCENTRO S.A.,58,12
2018,439036,"CONTRATACI¿N PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LOS SECTORES 6 Y 7 DEL A.H. SANTA ROSA  DISTRITO VEINTIS¿IS DE OCTUBRE, PROVINCIA Y DEPARTAMENTO DE PIURA CON C¿DIGO SNIP N 294783",Contratado,5907898.66,5730661.7,Soles,2018-04-12,2018-07-05,2018-07-18,Licitación Pública,Obra,PIURA,GOBIERNO REGIONAL DE PIURA SEDE CENTRAL,84,13
2018,490173,"EJECUCION DE OBRA DEL PROYECTO MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA INSTITUCI¿N EDUCATIVA 14937 DE LA LOCALIDAD DE NARANJO DE YAHUANGATE, DISTRITO DE HUARMACA- HUANCABAMBA - PIURA.",Contratado,6894189.49,6892189.49,Soles,2018-11-06,2018-11-28,2018-12-08,Adjudicación Simplificada,Obra,PIURA,MUNICIPALIDAD DISTRITAL DE HUARMACA,22,10
2018,445042,ADQUISICI¿N DE TARJETAS ELECTR¿NICAS DE CONSUMO DE ALIMENTOS -  COMPLEMENTO ALIMENTARIO POR RIESGO OCUPACIONAL DEL PERSONAL DEL HNHU,Contratado,5517600.0,5280343.2,Soles,2018-05-11,2018-06-15,2018-06-27,Licitación Pública,Bien,LIMA,HOSPITAL NACIONAL HIPOLITO UNANUE,35,12
2018,525097,Seguridad y Vigilancia - Red Asistencial Juliaca,Contratado,10319605.63,7763947.39,Soles,2018-10-15,2019-06-03,2019-06-14,Concurso Público,Servicio,LIMA,SEGURO SOCIAL DE SALUD,231,11
2018,461050,"EJECUCI¿N DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACI¿N EN LOS NIVELES INICIAL N¿473, PRIMARIA N¿16825 Y SECUNDARIA DE LA LOCALIDAD DE SAN JUAN DE TAPUSCA, DISTRITO DE JA¿N- CAJAMARCA",Contratado,8023178.87,8019969.6,Soles,2018-07-25,2018-09-07,2018-09-10,Licitación Pública,Obra,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE PUCARA - JAEN,44,3
2018,588004,SERVICIO DE TRANSPORTE TERRESTRE DE COMBUSTIBLES DESDE LA PLANTA CONCH¿N HASTA LA PLANTA PUCALLPA Y/O PUERTO PUCALLPA (TERRANOVA) DE PETROPERU S.A.,Contratado,56700000.01,43416000.0,Soles,2018-12-28,2019-12-18,2020-02-05,Proceso por Competencia,Servicio,LIMA,PETROLEOS DEL PERU S.A.,355,49
2018,447315,E.P. LURIGANCHO,Contratado,17734014.61,17733890.0,Soles,2018-05-22,2018-07-11,2018-07-11,Concurso Público,Servicio,LIMA,INPE-DIRECCION REGIONAL LIMA,50,0
2018,574748,"CONTRATACION PARA EJECUCION DE LA OBRA CONSTRUCCION Y EQUIPAMIENTO DE LA INSTITUCION EDUCATIVA SECUNDARIA CARLOS SEBASTIAN PEREZ EN LA CC.NN SENSA, DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO",Contratado,9778046.72,9115128.0,Soles,2018-08-21,2019-11-15,2019-11-27,Licitación Pública,Obra,CUSCO,MUNICIPALIDAD DISTRITAL DE MEGANTONI,451,12
2018,466817,"EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DE LA LOCALIDAD DE TUNAL, DISTRITO DE LALAQUIZ - PROVINCIA DE HUANCABAMBA - PIURA",Contratado,11538048.24,11457281.91,Soles,2018-08-13,2018-08-23,2018-08-23,Procedimiento Especial de Contratación,Obra,PIURA,MUNICIPALIDAD DISTRITAL DE LALAQUIZ,10,0
2018,484979,"SERVICIO DE TERCERIZACION DE LAS ACTIVIDADES T¿CNICO-COMERCIALES,  REDUCCI¿N Y CONTROL DE PERDIDAS DE ENERG¿A EN BAJA TENSI¿N EN HIDRANDINA S A.",Contratado,48188672.87,52766484.95,Soles,2018-09-19,2018-11-09,2018-11-22,Concurso Público,Servicio,LA LIBERTAD,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA,51,13
2018,505409,CONTRATACI¿N PARA LA FORMULACION DEL PLAN INTEGRAL DE CONTROL DE INUNDACIONES Y MOVIMIENTOS DE MASA DE LA CUENCA DEL R¿O LACRAMARCA -  DEPARTAMENTO DE ANCASH,Contratado,10488563.93,8390851.15,Soles,2018-12-28,2019-02-13,2019-02-20,Procedimiento Especial de Contratación,Servicio,LIMA,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI,47,7
2018,544845,SERVICIO DE TRANSPORTE TERRESTRE DE DIESEL B-5 DESDE LA PLANTA CONCH¿N HASTA LA PLANTA PUCALLPA Y/O PUERTO PUCALLPA (TERRANOVA) DE PETROPER¿ S.A,Contratado,45619200.0,40953600.0,Soles,2018-12-28,2019-12-21,2020-01-23,Proceso por Competencia,Servicio,LIMA,PETROLEOS DEL PERU S.A.,358,33
2018,481759,SUPERVISI¿N DE LA OBRA ¿AMPLIACI¿N DE LA CAPACIDAD DE ALBERGUE Y CONSTRUCCI¿N DE ¿REAS COMPLEMENTARIAS EN EL COMPLEJO PENITENCIARIO DE AREQUIPA¿  SNIP 112746 - ETAPA I,Contratado,0.0,7516646.58,Soles,2018-10-05,2018-11-08,2018-11-19,Adjudicación Simplificada-Decreto Legislativo N° 1325,Consultoría de Obra,LIMA,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,34,11
2018,494428,"Supervisi¿n de la ejecuci¿n de la obra: Esquema anexo 22 Pampa de Jicamarca de Canto Grande, Sectorizaci¿n y ampliaci¿n del sistema de agua potable y alcantarillado para el distrito de San Antonio de Huarochir¿, provincia de Huarochir¿, departamento de Lima.",Contratado,10155737.91,10155737.91,Soles,2018-09-14,2018-12-06,2018-12-17,Concurso Público,Consultoría de Obra,LIMA,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,83,11
2018,432465,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA:MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DE LA I.E. SECUNDARIO SAGRADO CORAZON DE LA CIUDAD DE JAEN, PROVINCIA DE JAEN, DEPARTAMENTO DE CAJAMARCA.",Contratado,14719795.91,14719795.91,Soles,2018-03-09,2018-04-10,2018-04-10,Adjudicación Simplificada,Obra,CAJAMARCA,GOBIERNO REGIONAL DE CAJAMARCA - GERENCIA SUB REGIONAL JAEN,32,0
2018,525097,Seguridad y Vigilancia - Red Asistencial Junin,Contratado,32348123.22,26499252.4,Soles,2018-10-15,2019-06-03,2019-06-14,Concurso Público,Servicio,LIMA,SEGURO SOCIAL DE SALUD,231,11
2018,426386,SERVICIO DE MANTENIMIENTO CORRECTIVO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LA GERENCIA DE SERVICIOS SUR : EOMR-VES,Contratado,73409381.57,47391750.52,Soles,2018-02-05,2018-06-19,2018-07-03,Concurso Público,Servicio,LIMA,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,134,14
2018,424637,"EJECUCION DE OBRA: MEJORAMIENTO, AMPLIACION DEL SERVICIO DE PROTECCION CONTRA INUNDACIONES DE LA MARGEN IZQUIERDA DEL RIO MAYO EN LA LOCALIDAD SHANAO, DISTRITO DE SHANAO, LAMAS, SAN MARTIN",Contratado,5956758.86,5956758.86,Soles,2018-01-16,2018-02-22,2018-02-22,Licitación Pública,Obra,SAN MARTIN,MUNICIPALIDAD DISTRITAL DE SHANAO,37,0
2018,492273,LA LIBERTAD,Contratado,9213294.5,7370635.6,Soles,2018-11-12,2018-11-28,2018-12-05,Procedimiento Especial de Contratación,Servicio,LIMA,"MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO - ADMINISTRACIÓN GENERAL",16,7
2018,465467,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E.P.S. N¿ 11185 MOCUPE, DISTRITO DE LAGUNAS - CHICLAYO - LAMBAYEQUE",Contratado,12326750.6,12326750.6,Soles,2018-08-08,2018-12-09,2018-12-14,Licitación Pública,Obra,LAMBAYEQUE,MUNICIPALIDAD DISTRITAL DE LAGUNAS - CHICLAYO,123,5
